ingestion_time,icao_address,timestamp,latitude,longitude,altitude_baro,heading,speed,vertical_rate,squawk,on_ground,callsign,tail_number,collection_type,flight_number,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_airport_icao,departure_airport_iata,departure_scheduled_time,takeoff_time,arrival_utc_offset,arrival_airport_icao,arrival_airport_iata,arrival_scheduled_time,arrival_estimated_time,sim_timestamp
2023-02-16T14:01:41.257Z,A4C8A3,2/16/2023 14:01,34.456942,-117.2295,29000,51.024376,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:01
2023-02-16T14:02:11.960Z,A4C8A3,2/16/2023 14:02,34.494461,-117.173001,29000,51.125977,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:14.101Z,A4C8A3,2/16/2023 14:02,34.496325,-117.170162,29000,51.449364,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:19.625Z,A4C8A3,2/16/2023 14:02,34.503296,-117.159604,29000,51.298645,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:21.779Z,A4C8A3,2/16/2023 14:02,34.507126,-117.153797,29000,51.330063,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:24.018Z,A4C8A3,2/16/2023 14:02,34.50975,-117.149851,29000,51.087452,430,-60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:25.545Z,A4C8A3,2/16/2023 14:02,34.512405,-117.145872,29000,51.004986,430,-60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:27.720Z,A4C8A3,2/16/2023 14:02,34.515152,-117.141724,29000,51.2136,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:29.929Z,A4C8A3,2/16/2023 14:02,34.517414,-117.13829,29000,51.356968,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:32.125Z,A4C8A3,2/16/2023 14:02,34.52165,-117.131824,29000,51.692677,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:36.512Z,A4C8A3,2/16/2023 14:02,34.524399,-117.127654,29000,51.336002,430,60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:38.786Z,A4C8A3,2/16/2023 14:02,34.526864,-117.123985,29000,50.80448,430,60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:40.963Z,A4C8A3,2/16/2023 14:02,34.530541,-117.118435,29000,51.189934,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:02:43.140Z,A4C8A3,2/16/2023 14:02,34.533148,-117.114429,29000,51.688797,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:02
2023-02-16T14:03:12.060Z,A4C8A3,2/16/2023 14:03,34.570576,-117.058754,29000,50.382725,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:14.298Z,A4C8A3,2/16/2023 14:03,34.573334,-117.05473,29000,50.232433,434.6,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:15.172Z,A4C8A3,2/16/2023 14:03,34.575232,-117.052002,29000,49.804535,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:19.799Z,A4C8A3,2/16/2023 14:03,34.580063,-117.045033,29000,49.628483,434.4,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:22.091Z,A4C8A3,2/16/2023 14:03,34.583378,-117.040272,29000,49.77479,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:23.587Z,A4C8A3,2/16/2023 14:03,34.585939,-117.036552,29000,50.098312,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:26.092Z,A4C8A3,2/16/2023 14:03,34.587149,-117.034836,29000,49.4216,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:28.277Z,A4C8A3,2/16/2023 14:03,34.592056,-117.027825,29000,48.918083,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:37.484Z,A4C8A3,2/16/2023 14:03,34.604874,-117.009383,29000,50.57604,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:39.692Z,A4C8A3,2/16/2023 14:03,34.606934,-117.006468,29000,49.348637,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:41.872Z,A4C8A3,2/16/2023 14:03,34.60833,-117.004452,29000,49.92375,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:44.134Z,A4C8A3,2/16/2023 14:03,34.611465,-116.99991,29000,50.008396,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:48.637Z,A4C8A3,2/16/2023 14:03,34.614615,-116.995411,29000,49.61917,435.1,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:53.184Z,A4C8A3,2/16/2023 14:03,34.622498,-116.984047,29000,49.86811,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:55.365Z,A4C8A3,2/16/2023 14:03,34.625136,-116.980305,29000,49.418297,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:57.715Z,A4C8A3,2/16/2023 14:03,34.629456,-116.97407,29000,49.491413,430,-60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:03:59.856Z,A4C8A3,2/16/2023 14:03,34.632019,-116.970371,29000,49.897594,435.1,-60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:04:00.678Z,A4C8A3,2/16/2023 14:03,34.633422,-116.968288,29000,50.688698,430,-60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:03
2023-02-16T14:04:03.015Z,A4C8A3,2/16/2023 14:04,34.6371,-116.963028,29000,49.640457,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:06.719Z,A4C8A3,2/16/2023 14:04,34.642127,-116.955757,29000,50.159733,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:08.965Z,A4C8A3,2/16/2023 14:04,34.643921,-116.953162,29000,49.95933,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:11.260Z,A4C8A3,2/16/2023 14:04,34.645752,-116.950528,29000,49.80721,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:13.403Z,A4C8A3,2/16/2023 14:04,34.649826,-116.944586,29000,50.187107,430,-60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:15.729Z,A4C8A3,2/16/2023 14:04,34.654083,-116.938421,29000,49.990578,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:16.618Z,A4C8A3,2/16/2023 14:04,34.656738,-116.934609,29000,49.741074,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:18.777Z,A4C8A3,2/16/2023 14:04,34.658048,-116.93264,29000,51.03788,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:22.403Z,A4C8A3,2/16/2023 14:04,34.660748,-116.928749,29000,49.847347,430,60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:23.288Z,A4C8A3,2/16/2023 14:04,34.66452,-116.923286,29000,49.98352,430,60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:25.626Z,A4C8A3,2/16/2023 14:04,34.66626,-116.920764,29000,50.020844,434.6,60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:29.280Z,A4C8A3,2/16/2023 14:04,34.671799,-116.912692,29000,50.157368,430,60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:31.375Z,A4C8A3,2/16/2023 14:04,34.673457,-116.910267,29000,50.265625,430,60,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:33.669Z,A4C8A3,2/16/2023 14:04,34.675461,-116.907311,29000,50.49408,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:35.794Z,A4C8A3,2/16/2023 14:04,34.679462,-116.901569,29000,49.72206,433.9,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:04:42.333Z,A4C8A3,2/16/2023 14:04,34.688633,-116.88818,29000,50.493736,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:04
2023-02-16T14:05:14.871Z,A4C8A3,2/16/2023 14:05,34.729385,-116.828389,29000,50.4801,432.6,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:05
2023-02-16T14:05:18.709Z,A4C8A3,2/16/2023 14:05,34.735062,-116.820037,29000,51.29062,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:05
2023-02-16T14:05:20.945Z,A4C8A3,2/16/2023 14:05,34.737792,-116.816082,29000,49.968735,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:05
2023-02-16T14:05:25.418Z,A4C8A3,2/16/2023 14:05,34.741196,-116.811069,29000,50.4341,432.6,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:05
2023-02-16T14:05:27.829Z,A4C8A3,2/16/2023 14:05,34.744402,-116.806355,29000,49.9889,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:05
2023-02-16T14:05:30.007Z,A4C8A3,2/16/2023 14:05,34.748964,-116.799603,29000,51.183323,432.6,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:05
2023-02-16T14:05:41.555Z,A4C8A3,2/16/2023 14:05,34.763855,-116.777661,29000,50.283253,432,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:05
2023-02-16T14:06:08.764Z,A4C8A3,2/16/2023 14:06,34.796634,-116.729336,29000,50.42729,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:10.934Z,A4C8A3,2/16/2023 14:06,34.800659,-116.723402,29000,50.436825,431.2,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:11.858Z,A4C8A3,2/16/2023 14:06,34.802965,-116.720009,29000,50.390884,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:16.254Z,A4C8A3,2/16/2023 14:06,34.806829,-116.714344,29000,50.282574,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:18.448Z,A4C8A3,2/16/2023 14:06,34.810646,-116.708736,29000,50.336857,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:22.223Z,A4C8A3,2/16/2023 14:06,34.815536,-116.701486,29000,50.59519,432,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:26.653Z,A4C8A3,2/16/2023 14:06,34.818979,-116.696377,29000,50.621197,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:28.876Z,A4C8A3,2/16/2023 14:06,34.820329,-116.694431,29000,49.793167,432.6,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:33.431Z,A4C8A3,2/16/2023 14:06,34.826706,-116.685006,29000,50.50261,430,0,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:38.014Z,A4C8A3,2/16/2023 14:06,34.832932,-116.675926,29000,50.127995,430,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
2023-02-16T14:06:45.422Z,A4C8A3,2/16/2023 14:06,34.840859,-116.664791,29000,49.059345,429.7,,4602,0,SWA1361,N407WN,terrestrial,WN1361,B737,Boeing 737-7H4,WN,Southwest Airlines,-800,KLAX,LAX,2023-02-16T13:30:00Z,2023-02-16T13:45:33Z,-800,KLAS,LAS,2023-02-16T14:45:00Z,2023-02-16T14:36:00Z,2/16/2023 14:06
